ENSG00000136235,7,23275586,GPNMB,+
ENSG00000136237,7,22396763,RAPGEF5,-
ENSG00000136238,7,6414154,RAC1,+
ENSG00000136240,7,6523873,KDELR2,-
ENSG00000136247,7,6617065,ZDHHC4,+
ENSG00000136270,7,45151646,TBRG4,-
ENSG00000136280,7,45039074,CCM2,+
ENSG00000136371,15,80189721,MTHFS,-
ENSG00000136378,15,79103805,ADAMTS7,-
ENSG00000136425,15,78423886,CIB2,-
ENSG00000136436,17,46908350,CALCOCO2,+
ENSG00000136448,17,43138680,NMT1,+
ENSG00000136449,17,48585745,MYCBPAP,+
ENSG00000136492,17,59940755,BRIP1,-
ENSG00000136573,8,11351510,BLK,+
ENSG00000136653,1,206680879,,+
ENSG00000136689,2,113864791,IL1RN,+
ENSG00000136710,2,131099922,CCDC115,-
ENSG00000136717,2,127864931,BIN1,-
ENSG00000136810,9,113018920,TXN,-
ENSG00000136842,9,100263462,TMOD1,+
ENSG00000136848,9,124329336,DAB2IP,+
ENSG00000136856,9,130159421,SLC2A8,+
ENSG00000136866,9,115819039,ZFP37,-
ENSG00000136868,9,115983842,SLC31A1,+
ENSG00000136869,9,120466610,TLR4,+
ENSG00000136875,9,116037623,PRPF4,+
ENSG00000136897,9,104160896,MRPL50,-
ENSG00000136925,9,100395962,TSTD2,-
ENSG00000136982,8,120868250,DSCC1,-
ENSG00000137054,9,37485932,POLR1E,+
ENSG00000137101,9,35646807,CD72,-
ENSG00000137106,9,37422663,GRHPR,+
ENSG00000137168,6,36842800,PPIL1,-
ENSG00000137193,6,37137979,PIM1,+
ENSG00000137225,6,44126548,CAPN11,+
ENSG00000137251,6,54172657,TINAG,+
ENSG00000137267,6,3157809,TUBB2A,-
ENSG00000137274,6,3118608,BPHL,+
ENSG00000137285,6,3231964,TUBB2B,-
ENSG00000137288,6,33679504,UQCC2,-
ENSG00000137310,6,31126319,TCF19,+
ENSG00000137331,6,30712331,IER3,-
ENSG00000137411,6,30876019,VARS2,+
ENSG00000137413,6,42018251,TAF8,+
ENSG00000137449,4,15004298,CPEB2,+
ENSG00000137462,4,154622652,TLR2,+
ENSG00000137486,11,75062873,ARRB1,-
ENSG00000137501,11,85522184,SYTL2,-
ENSG00000137547,8,55047770,MRPL15,+
ENSG00000137714,11,110300607,FDX1,+
ENSG00000137731,11,117699413,FXYD2,-
ENSG00000137767,15,45923346,SQOR,+
ENSG00000137806,15,41694717,NDUFAF1,-
ENSG00000137841,15,40600136,PLCB2,-
ENSG00000137877,15,42186275,SPTBN5,-
ENSG00000137880,15,41056218,GCHFR,+
ENSG00000138028,2,27341995,CGREF1,-
ENSG00000138029,2,26466038,HADHB,+
ENSG00000138030,2,27309615,KHK,+
ENSG00000138031,2,25142708,ADCY3,-
ENSG00000138035,2,55921045,PNPT1,-
ENSG00000138036,2,44001178,DYNC2LI1,+
ENSG00000138061,2,38337044,CYP1B1,-
ENSG00000138083,2,45168902,SIX3,+
ENSG00000138085,2,27434895,ATRAID,+
ENSG00000138095,2,44223144,LRPPRC,-
ENSG00000138101,2,25896503,DTNB,-
ENSG00000138107,10,104262482,ACTR1A,-
ENSG00000138134,10,90639491,STAMBPL1,+
ENSG00000138175,10,104474164,ARL3,-
ENSG00000138185,10,97454774,ENTPD1,+
ENSG00000138297,10,51623365,,-
ENSG00000138346,10,70231879,DNA2,-
ENSG00000138375,2,217277137,SMARCAL1,+
ENSG00000138378,2,192016322,STAT4,-
ENSG00000138399,2,170430385,FASTKD1,-
ENSG00000138400,2,207630271,MDH1B,-
ENSG00000138439,2,203499901,FAM117B,+
ENSG00000138468,3,101232085,SENP7,-
ENSG00000138495,3,119396301,COX17,-
ENSG00000138615,15,65503826,CILP,-
ENSG00000138617,15,65592956,PARP16,-
ENSG00000138621,15,75315896,PPCDC,+
ENSG00000138639,4,86396267,ARHGAP24,+
ENSG00000138641,4,89444961,HERC3,+
ENSG00000138678,4,84457067,GPAT3,+
ENSG00000138685,4,123747863,FGF2,+
ENSG00000138686,4,122791652,BBS7,-
ENSG00000138709,4,128982423,LARP1B,+
ENSG00000138722,4,90800683,MMRN1,+
ENSG00000138735,4,120550146,PDE5A,-
ENSG00000138744,4,76862204,NAAA,-
ENSG00000138772,4,79472673,ANXA3,+
ENSG00000138780,4,106629935,GSTCD,+
ENSG00000138796,4,108910870,HADH,+
ENSG00000138801,4,108641608,PAPSS1,-
ENSG00000138823,4,100484918,MTTP,+
ENSG00000138964,22,44568836,PARVG,+
ENSG00000139044,12,569530,B4GALNT3,+
ENSG00000139182,12,7282294,CLSTN3,+
ENSG00000139187,12,9102640,KLRG1,+
ENSG00000139190,12,6580153,VAMP1,-
ENSG00000139192,12,6560856,TAPBPL,+
ENSG00000139197,12,7341281,PEX5,+
ENSG00000139410,12,113860042,SDSL,+
ENSG00000139428,12,110011679,MMAB,-
ENSG00000139508,13,29293107,SLC46A3,-
ENSG00000139514,13,30169721,SLC7A1,-
ENSG00000139537,12,49297893,CCDC65,+
ENSG00000139620,12,49076021,KANSL2,-
ENSG00000139714,12,122110537,MORN3,-
ENSG00000139832,13,111214080,RAB20,-
ENSG00000139835,13,114018446,GRTP1,-
ENSG00000139899,14,24900160,CBLN3,-
ENSG00000139921,14,51706880,TMX1,+
ENSG00000139998,14,65439494,RAB15,-
ENSG00000140006,14,64108579,WDR89,-
ENSG00000140009,14,64804830,ESR2,-
ENSG00000140030,14,88471468,GPR65,+
ENSG00000140092,14,92414331,FBLN5,-
ENSG00000140105,14,100843142,WARS1,-
ENSG00000140262,15,57210323,TCF12,+
ENSG00000140263,15,45315302,SORD,+
ENSG00000140264,15,44069285,SERF2,+
ENSG00000140297,15,59887074,GCNT3,+
ENSG00000140368,15,77285700,PSTPIP1,+
ENSG00000140386,15,77197785,SCAPER,-
ENSG00000140391,15,77376326,TSPAN3,-
ENSG00000140403,15,78556428,DNAJA4,+
ENSG00000140474,15,75135687,ULK3,-
ENSG00000140479,15,102065405,PCSK6,-
ENSG00000140525,15,89787180,FANCI,+
ENSG00000140534,15,90118713,TICRR,+
ENSG00000140545,15,89456642,MFGE8,-
ENSG00000140718,16,53737875,FTO,+
ENSG00000140832,16,71660064,MARVELD3,+
ENSG00000140848,16,57126449,CPNE2,+
ENSG00000140876,16,77756411,NUDT7,+
ENSG00000140905,16,81130008,GCSH,-
ENSG00000140988,16,2014861,RPS2,-
ENSG00000141012,16,88923378,GALNS,-
ENSG00000141028,17,13927802,CDRT15P1,+
ENSG00000141127,17,18743398,PRPSAP2,+
ENSG00000141141,17,36003493,,-
ENSG00000141293,17,46507594,SKAP1,-
ENSG00000141294,17,45908993,LRRC46,+
ENSG00000141295,17,45918699,SCRN2,-
ENSG00000141314,17,30593195,RHBDL3,+
ENSG00000141380,18,23671164,SS18,-
ENSG00000141384,18,23806409,TAF4B,+
ENSG00000141391,18,12407895,PRELID3A,+
ENSG00000141428,18,33552046,C18orf21,+
ENSG00000141452,18,21083462,RMC1,+
ENSG00000141458,18,21166451,NPC1,-
ENSG00000141469,18,43304092,SLC14A1,+
ENSG00000141504,17,7531194,SAT2,-
ENSG00000141540,17,72209653,TTYH2,+
ENSG00000141542,17,80656604,RAB40B,-
ENSG00000141556,17,80709940,TBCD,+
ENSG00000141560,17,80674559,FN3KRP,+
ENSG00000141562,17,80416060,NARF,+
ENSG00000141569,17,73893084,TRIM65,-
ENSG00000141570,17,77775482,CBX8,-
ENSG00000141576,17,74236390,RNF157,-
ENSG00000141580,17,80606429,WDR45B,-
ENSG00000141696,17,39968855,P3H4,-
ENSG00000141698,17,39992523,NT5C3B,-
ENSG00000141756,17,39968962,FKBP10,+
ENSG00000141759,18,77748532,TXNL4A,-
ENSG00000141956,21,43299591,PRDM15,-
ENSG00000141965,19,4791728,FEM1A,+
ENSG00000141994,19,5791249,DUS3L,-
ENSG00000142046,19,41856816,TMEM91,+
ENSG00000142065,19,36870078,ZFP14,-
ENSG00000142089,11,321340,IFITM3,-
ENSG00000142102,11,289135,PGGHG,+
ENSG00000142149,21,33245628,HUNK,+
ENSG00000142207,21,33765335,URB1,-
ENSG00000142224,1,206972215,IL19,+
ENSG00000142252,19,45582530,GEMIN7,+
ENSG00000142453,19,10982253,CARM1,+
ENSG00000142534,19,49999634,RPS11,+
ENSG00000142583,1,9148537,SLC2A5,-
ENSG00000142621,1,15573768,FHAD1,+
ENSG00000142632,1,16539140,ARHGEF19,-
ENSG00000142675,1,26503894,CNKSR1,+
ENSG00000142684,1,26496362,ZNF593,+
ENSG00000142686,1,36185073,C1orf216,-
ENSG00000142794,1,21766621,NBPF3,+
ENSG00000142856,1,64059392,ITGB3BP,-
ENSG00000142867,1,85743771,BCL10,-
ENSG00000143079,1,112938803,CTTNBP2NL,+
ENSG00000143149,1,165668100,ALDH9A1,-
ENSG00000143153,1,169074935,ATP1B1,+
ENSG00000143155,1,168148171,TIPRL,+
ENSG00000143157,1,166808681,POGK,+
ENSG00000143158,1,167906278,MPC2,-
ENSG00000143178,1,168250278,TBX19,+
ENSG00000143195,1,166944719,ILDR2,-
ENSG00000143198,1,165600098,MGST3,+
ENSG00000143226,1,161475220,FCGR2A,+
ENSG00000143228,1,163236366,NUF2,+
ENSG00000143248,1,163187426,RGS5,-
ENSG00000143353,1,219347186,LYPLAL1,+
ENSG00000143387,1,150780799,CTSK,-
ENSG00000143498,1,222763275,TAF1A,-
ENSG00000143537,1,155023042,ADAM15,+
ENSG00000143554,1,153746830,SLC27A3,+
ENSG00000143570,1,153940188,SLC39A1,-
ENSG00000143643,1,231114621,TTC13,-
ENSG00000143653,1,246887349,SCCPDH,+
ENSG00000143727,2,264140,ACP1,+
ENSG00000143776,1,227506175,CDC42BPA,-
ENSG00000143797,2,9143942,MBOAT2,-
ENSG00000144021,2,96931870,CIAO1,+
ENSG00000144026,2,95831158,ZNF514,-
ENSG00000144034,2,73964527,TPRKB,-
ENSG00000144118,2,120997640,RALB,+
ENSG00000144120,2,120436743,TMEM177,+
ENSG00000144199,2,97760619,FAHD2B,-
ENSG00000144231,2,128615731,POLR2D,-
ENSG00000144455,3,4508965,SUMF1,-
ENSG00000144485,2,239149303,HES6,-
ENSG00000144488,2,239008798,ESPNL,+
ENSG00000144559,3,11888393,TAMM41,-
ENSG00000144597,3,15468862,EAF1,+
ENSG00000144642,3,29322473,RBMS3,+
ENSG00000144645,3,32119072,OSBPL10,-
ENSG00000144647,3,43147568,POMGNT2,-
ENSG00000144655,3,39196053,CSRNP1,-
ENSG00000144677,3,37903451,CTDSPL,+
ENSG00000144712,3,12837971,CAND2,+
ENSG00000144741,3,66119285,SLC25A26,+
ENSG00000144746,3,69134095,ARL6IP5,+
ENSG00000144821,3,108248169,MYH15,-
ENSG00000144824,3,111451327,PHLDB2,+
ENSG00000144827,3,111697857,ABHD10,+
ENSG00000144843,3,119298115,ADPRH,+
ENSG00000144868,3,132757235,TMEM108,+
ENSG00000145002,8,12293915,FAM86B2,-
ENSG00000145020,3,49460186,AMT,-
ENSG00000145088,3,121554030,EAF2,+
ENSG00000145214,4,980683,DGKQ,-
ENSG00000145246,4,47487305,ATP10D,+
ENSG00000145284,4,83720010,SCD5,-
ENSG00000145287,4,84058228,PLAC8,-
ENSG00000145348,4,107242652,TBCK,-
ENSG00000145354,4,103790135,CISD2,+
ENSG00000145358,4,101111939,DDIT4L,-
ENSG00000145365,4,113207059,TIFA,-
ENSG00000145386,4,122745087,CCNA2,-
ENSG00000145416,4,165305202,MARCHF1,-
ENSG00000145476,4,187112674,CYP4V2,+
ENSG00000145725,5,102455853,PPIP5K2,+
ENSG00000145736,5,70363516,GTF2H2,-
ENSG00000145777,5,110405760,TSLP,+
ENSG00000145781,5,115420688,COMMD10,+
ENSG00000145817,5,143550278,YIPF5,-
ENSG00000145882,5,148737570,PCYOX1L,+
ENSG00000145934,5,166711804,TENM2,+
ENSG00000145949,6,2751200,MYLK4,-
ENSG00000145965,6,3982909,,+
ENSG00000145979,6,13328776,TBC1D7,-
ENSG00000145982,6,5261584,FARS2,+
ENSG00000145996,6,20534688,CDKAL1,+
ENSG00000146066,5,175815748,HIGD2A,+
ENSG00000146085,6,49430904,MMUT,-
ENSG00000146094,5,176938275,DOK3,-
ENSG00000146109,6,26597180,ABT1,+
ENSG00000146192,6,36973422,FGD2,+
ENSG00000146205,2,242127924,ANO7,+
ENSG00000146242,6,83072923,TPBG,+
ENSG00000146243,6,79577189,IRAK1BP1,+
ENSG00000146281,6,89855769,PM20D2,+
ENSG00000146376,6,130031370,ARHGAP18,-
ENSG00000146386,6,139349819,ABRACL,+
ENSG00000146409,6,133119747,SLC18B1,-
ENSG00000146535,7,2883958,GNA12,-
ENSG00000146574,7,6866401,CCZ1B,-
ENSG00000146707,7,76256578,POMZP3,-
ENSG00000146733,7,56119297,PSPH,-
ENSG00000146833,7,99517223,TRIM4,-
ENSG00000146856,7,134671259,AGBL3,+
ENSG00000146859,7,134832824,TMEM140,+
ENSG00000147316,8,6264113,MCPH1,+
ENSG00000147324,8,8751155,MFHAS1,-
ENSG00000147408,8,19615540,CSGALNACT1,-
ENSG00000147592,8,71581409,LACTB2,-
ENSG00000147684,8,125551344,NDUFB9,+
ENSG00000147804,8,145642279,SLC39A4,-
ENSG00000147813,8,144660819,NAPRT,-
ENSG00000147852,9,2621834,VLDLR,+
ENSG00000147853,9,4742043,AK3,-
ENSG00000147894,9,27573864,C9orf72,-
ENSG00000148019,9,80850978,CEP78,+
ENSG00000148110,9,97136833,MFSD14B,+
ENSG00000148120,9,97488983,AOPEP,+
ENSG00000148187,9,125026882,MRRF,+
ENSG00000148218,9,116163613,ALAD,-
ENSG00000148225,9,116102578,WDR31,-
ENSG00000148229,9,116172952,POLE3,-
ENSG00000148290,9,136223552,SURF1,-
ENSG00000148296,9,136203235,SURF6,-
ENSG00000148331,9,132404444,ASB6,-
ENSG00000148335,9,132371163,NTMT1,+
ENSG00000148341,9,131790582,SH3GLB2,-
ENSG00000148377,10,1071799,IDI2,-
ENSG00000148384,9,139334274,INPP5E,-
ENSG00000148411,9,138987131,NACC2,-
ENSG00000148426,10,11865338,PROSER2,+
ENSG00000148450,10,23384435,MSRB2,+
ENSG00000148468,10,15413061,FAM171A1,-
ENSG00000148484,10,16859527,RSU1,-
ENSG00000148498,10,35104253,PARD3,-
ENSG00000148634,10,69835105,HERC4,-
ENSG00000148730,10,72164135,EIF4EBP2,+
ENSG00000148814,10,134145614,LRRC27,+
ENSG00000148824,10,135207598,MTG1,+
ENSG00000148841,10,106098162,ITPRIP,-
ENSG00000148943,11,27528320,LIN7C,-
ENSG00000149050,11,7041599,ZNF214,-
ENSG00000149054,11,6947635,ZNF215,+
ENSG00000149084,11,43577986,HSD17B12,+
ENSG00000149089,11,34938046,APIP,-
ENSG00000149115,11,57092426,TNKS1BP1,-
ENSG00000149196,11,86013253,HIKESHI,+
ENSG00000149201,11,86085778,CCDC81,+
ENSG00000149218,11,94822974,ENDOD1,+
ENSG00000149231,11,96123087,CCDC82,-
ENSG00000149262,11,77705724,INTS4,-
ENSG00000149292,11,113185251,TTC12,+
ENSG00000149418,11,130029457,ST14,+
ENSG00000149489,11,62379194,ROM1,+
ENSG00000149548,11,124824017,CCDC15,+
ENSG00000149591,11,117070037,TAGLN,+
ENSG00000149596,20,42816218,JPH2,-
ENSG00000149599,20,30458550,DUSP15,-
ENSG00000149679,20,60982341,CABLES2,-
ENSG00000149922,16,30103208,TBX6,-
ENSG00000150093,10,33294720,ITGB1,-
ENSG00000150403,13,114145310,TMCO3,+
ENSG00000150456,13,21348097,EEF1AKMT1,-
ENSG00000150527,14,39734488,MIA2,+
ENSG00000150593,10,112631565,PDCD4,+
ENSG00000150625,4,176923815,GPM6A,-
ENSG00000150627,4,176986985,WDR17,+
ENSG00000150667,15,40075031,FSIP1,-
ENSG00000150764,11,111797868,DIXDC1,+
ENSG00000150768,11,111895538,DLAT,+
ENSG00000150977,12,123921264,RILPL2,-
ENSG00000151012,4,139163503,SLC7A11,-
ENSG00000151079,12,4918342,KCNA6,+
ENSG00000151135,12,107349497,TMEM263,+
ENSG00000151150,10,62493248,ANK3,-
ENSG00000151229,12,40499891,SLC2A13,-
ENSG00000151287,13,103426161,TEX30,-
ENSG00000151353,2,677439,TMEM18,-
ENSG00000151364,11,77757237,KCTD14,-
ENSG00000151470,4,130014472,C4orf33,+
ENSG00000151498,11,134123389,ACAD8,+
ENSG00000151500,11,134123285,THYN1,-
ENSG00000151552,4,17513857,QDPR,-
ENSG00000151640,10,134000404,DPYSL4,+
ENSG00000151689,2,191208196,INPP1,+
ENSG00000151690,2,191273081,MFSD6,+
ENSG00000151718,4,184020446,WWC2,+
ENSG00000151725,4,185655287,CENPU,-
ENSG00000151729,4,186064395,SLC25A4,+
ENSG00000151773,13,44453864,CCDC122,-
ENSG00000151806,4,44680444,GUF1,+
ENSG00000151917,6,56819773,BEND6,+
ENSG00000151948,12,129337972,GLT1D1,+
ENSG00000152128,2,135476570,TMEM163,-
ENSG00000152133,2,37311594,GPATCH11,+
ENSG00000152207,13,49280951,CYSLTR2,+
ENSG00000152213,13,50202435,ARL11,+
ENSG00000152219,11,30344598,ARL14EP,+
ENSG00000152223,18,43547240,EPG5,-
ENSG00000152291,2,85555548,TGOLN2,-
ENSG00000152348,5,81267844,ATG10,+
ENSG00000152359,5,75013313,POC5,-
ENSG00000152404,11,107328572,CWF19L2,-
ENSG00000152492,3,191046866,CCDC50,+
ENSG00000152495,5,110559351,CAMK4,+
ENSG00000152558,11,102341115,TMEM123,-
ENSG00000152580,3,151176497,IGSF10,-
ENSG00000152601,3,151961617,MBNL1,+
ENSG00000152778,10,91174343,IFIT5,+
ENSG00000152904,1,235490665,GGPS1,+
ENSG00000152944,12,27175479,MED21,+
ENSG00000153060,16,10788802,TEKT5,-
ENSG00000153113,5,95865525,CAST,+
ENSG00000153130,4,141178440,SCOC,+
ENSG00000153157,6,10748027,SYCP2L,+
ENSG00000153201,2,109335937,RANBP2,+
ENSG00000153363,1,211556145,LINC00467,+
ENSG00000153391,18,33077955,INO80C,-
ENSG00000153395,5,1524092,LPCAT1,-
ENSG00000153406,16,4545764,NMRAL1,-
ENSG00000153495,13,111968531,TEX29,+
ENSG00000153531,13,114107839,ADPRHL1,-
ENSG00000153558,3,33318517,FBXL2,+
ENSG00000153574,2,88991162,RPIA,+
ENSG00000153832,2,230787018,FBXO36,+
ENSG00000153898,1,85462796,MCOLN2,-
ENSG00000153933,17,54911460,DGKE,+
ENSG00000153989,6,117996665,NUS1,+
ENSG00000154035,17,21156722,,-
ENSG00000154040,18,21718942,CABYR,+
ENSG00000154079,6,71276620,SDHAF4,+
ENSG00000154099,16,84178865,DNAAF1,+
ENSG00000154122,5,14871887,ANKH,-
ENSG00000154134,11,124735282,ROBO3,+
ENSG00000154165,3,98250743,GPR15,+
ENSG00000154310,3,171178197,TNIK,-
ENSG00000154319,8,11332224,FAM167A,-
ENSG00000154359,8,12613582,LONRF1,-
ENSG00000154511,1,93427079,DIPK1A,-
ENSG00000154537,9,44990314,,+
ENSG00000154548,6,89827800,SRSF12,-
ENSG00000154645,21,19165801,CHODL,+
ENSG00000154719,21,26979829,MRPL39,-
ENSG00000154743,3,12525931,TSEN2,+
ENSG00000154767,3,14220283,XPC,-
ENSG00000154803,17,17140502,FLCN,-
ENSG00000154845,18,9614567,PPP4R1,-
ENSG00000154864,18,11148761,PIEZO2,-
ENSG00000154889,18,11908779,MPPE1,-
ENSG00000154930,20,25039616,ACSS1,-
ENSG00000155016,4,108852525,CYP2U1,+
ENSG00000155085,6,110012420,AK9,-
ENSG00000155090,8,103668130,KLF10,-
ENSG00000155093,7,158380480,PTPRN2,-
ENSG00000155130,6,114178541,,+
ENSG00000155158,9,15307358,TTC39B,-
ENSG00000155275,4,8437867,TRMT44,+
ENSG00000155307,21,15955723,SAMSN1,-
ENSG00000155463,14,23235731,OXA1L,+
ENSG00000155465,14,23299029,SLC7A7,-
ENSG00000155542,5,56205087,SETD9,+
ENSG00000155719,16,21689835,OTOA,+
ENSG00000155850,5,149340300,SLC26A2,+
ENSG00000155858,5,157170703,LSM11,+
ENSG00000156110,10,75910960,ADK,+
ENSG00000156171,1,111682838,DRAM2,-
ENSG00000156172,8,96281429,C8orf37,-
ENSG00000156239,21,30257693,N6AMT1,-
ENSG00000156253,21,30391699,RWDD2B,-
ENSG00000156261,21,30446118,CCT8,-
ENSG00000156398,10,104474297,SFXN2,+
ENSG00000156482,8,99058697,RPL30,-
ENSG00000156535,6,74405508,CD109,+
ENSG00000156599,11,57435219,ZDHHC5,+
ENSG00000156603,11,57479693,MED19,-
ENSG00000156711,6,36095586,MAPK13,+
ENSG00000156795,8,124428965,NTAQ1,+
ENSG00000156869,1,100232187,FRRS1,-
ENSG00000156958,15,49447853,GALK2,+
ENSG00000156966,2,232260254,B3GNT7,+
ENSG00000156973,2,232650982,PDE6D,-
ENSG00000157017,3,10334631,GHRL,-
ENSG00000157214,7,89796904,STEAP2,+
ENSG00000157227,14,23305766,MMP14,+
ENSG00000157240,7,90893783,FZD1,+
ENSG00000157322,16,69984810,CLEC18A,+
ENSG00000157326,14,24422795,DHRS4,+
ENSG00000157335,16,70207225,CLEC18C,+
ENSG00000157379,14,24769039,DHRS1,-
ENSG00000157426,4,57253666,AASDH,-
ENSG00000157557,21,40177231,ETS2,+
ENSG00000157601,21,42792231,MX1,+
ENSG00000157653,9,116172334,C9orf43,+
ENSG00000157680,7,137531838,DGKI,-
ENSG00000157693,9,117373486,TMEM268,+
ENSG00000157764,7,140624564,BRAF,-
ENSG00000157823,15,90437574,AP3S2,-
ENSG00000157873,1,2487078,TNFRSF14,+
ENSG00000158023,12,122355768,CFAP251,+
ENSG00000158106,8,144451057,RHPN1,+
ENSG00000158109,1,3541566,TPRG1L,+
ENSG00000158122,9,99417599,PRXL2C,-
ENSG00000158234,3,138327448,FAIM,+
ENSG00000158270,18,500729,COLEC12,-
ENSG00000158470,20,48330415,B4GALT5,-
ENSG00000158483,11,71498556,FAM86C1P,+
ENSG00000158497,5,143191726,HMHB1,+
ENSG00000158555,11,75236948,GDPD5,-
ENSG00000158604,7,44621886,TMED4,-
ENSG00000158623,7,130353598,COPG2,-
ENSG00000158669,8,41434706,GPAT4,+
ENSG00000158711,1,205601090,ELK4,-
ENSG00000158715,1,205649587,SLC45A3,-
ENSG00000158717,16,88772829,RNF166,-
ENSG00000158747,1,19967048,NBL1,+
ENSG00000159055,21,33651380,MIS18A,-
ENSG00000159063,11,77850706,ALG8,-
ENSG00000159110,21,34602206,IFNAR2,+
ENSG00000159166,1,201368736,LAD1,-
ENSG00000159202,17,46985731,UBE2Z,+
ENSG00000159212,21,36041688,CLIC6,+
ENSG00000159228,21,37442239,CBR1,+
ENSG00000159267,21,38362536,HLCS,-
ENSG00000159314,17,43511787,ARHGAP27,-
ENSG00000159352,1,151227179,PSMD4,+
ENSG00000159479,1,43855479,MED8,-
ENSG00000159556,15,76629065,ISL2,+
ENSG00000159588,1,46089729,CCDC17,-
ENSG00000159593,16,66907159,NAE1,-
ENSG00000159733,4,2420390,ZFYVE28,-
ENSG00000159788,4,3294755,RGS12,+
ENSG00000159884,9,35658301,CCDC107,+
ENSG00000159915,19,44754318,ZNF233,+
ENSG00000159958,22,42322822,TNFRSF13C,-
ENSG00000160007,19,47421933,ARHGAP35,+
ENSG00000160013,19,47128354,PTGIR,-
ENSG00000160014,19,47104566,CALM3,+
ENSG00000160111,19,17137625,CPAMD8,-
ENSG00000160113,19,17356151,NR2F6,-
ENSG00000160117,19,17392454,ANKLE1,+
ENSG00000160145,3,123798870,KALRN,+
ENSG00000160185,21,43824008,UBASH3A,+
ENSG00000160188,21,43916464,RSPH1,-
ENSG00000160193,21,44299678,WDR4,-
ENSG00000160207,21,45079374,HSF2BP,-
ENSG00000160209,21,45138975,PDXK,+
ENSG00000160213,21,45196326,CSTB,-
ENSG00000160233,21,45875369,LRRC3,+
ENSG00000160284,21,47604390,SPATC1L,-
ENSG00000160285,21,47648738,LSS,-
ENSG00000160293,9,136857726,VAV2,-
ENSG00000160310,21,48055079,PRMT2,+
ENSG00000160352,19,21264971,ZNF714,+
ENSG00000160392,19,40854421,C19orf47,-
ENSG00000160401,9,130469268,CFAP157,+
ENSG00000160439,19,55580914,RDH13,-
ENSG00000160447,9,131464802,PKN3,+
ENSG00000160588,11,118123065,MPZL3,-
ENSG00000160593,11,118095809,JAML,-
ENSG00000160712,1,154377669,IL6R,+
ENSG00000160781,1,156217881,PAQR6,-
ENSG00000160856,1,157670775,FCRL3,-
ENSG00000160948,8,145653931,VPS28,-
ENSG00000160949,8,145669827,TONSL,-
ENSG00000160953,19,1285890,PWWP3A,+
ENSG00000161016,8,146017972,RPL8,-
ENSG00000161036,7,102105376,LRWD1,+
ENSG00000161091,19,3557571,MFSD12,-
ENSG00000161217,3,196014828,PCYT1A,-
ENSG00000161265,19,36236336,U2AF1L4,-
ENSG00000161326,17,35849937,,+
ENSG00000161513,17,72869156,FDXR,-
ENSG00000161551,19,52394203,ZNF577,-
ENSG00000161570,17,34207797,,-
ENSG00000161618,19,49956473,ALDH16A1,+
ENSG00000161640,19,50464429,SIGLEC11,-
ENSG00000161664,17,42248074,ASB16,+
ENSG00000161888,19,11266484,SPC24,-
ENSG00000161929,17,5138155,SCIMP,-
ENSG00000161958,17,7341592,FGF11,+
ENSG00000161980,16,103628,POLR3K,-
ENSG00000161981,16,103010,SNRNP25,+
ENSG00000162062,16,2510081,TEDC2,+
ENSG00000162076,16,2933187,FLYWCH2,+
ENSG00000162105,11,70963623,SHANK2,-
ENSG00000162174,11,62104920,ASRGL1,+
ENSG00000162222,11,62495541,TTC9C,+
ENSG00000162384,1,53686289,CZIB,-
ENSG00000162396,1,55230187,PARS2,-
ENSG00000162441,1,10003465,LZIC,-
ENSG00000162461,1,16062900,SLC25A34,+
ENSG00000162482,1,19615744,AKR7A3,-
ENSG00000162614,1,78354198,NEXN,+
ENSG00000162616,1,78444859,DNAJB4,+
ENSG00000162620,1,74663871,LRRIQ3,-
ENSG00000162631,1,107682629,NTNG1,+
ENSG00000162643,1,85464830,DNAI3,+
ENSG00000162654,1,89664615,GBP4,-
ENSG00000162688,1,100315640,AGL,+
ENSG00000162733,1,162601163,DDR2,+
ENSG00000162734,1,160175127,PEA15,+
ENSG00000162769,1,213031597,FLVCR1,+
ENSG00000162777,1,111747157,DENND2D,-
ENSG00000162817,1,220863187,C1orf115,+
ENSG00000162825,1,144146808,NBPF20,+
ENSG00000162836,1,147142618,ACP6,-
ENSG00000162885,1,235667781,B3GALNT2,-
ENSG00000162927,2,61245389,PUS10,-
ENSG00000162929,2,61293006,KIAA1841,+
ENSG00000162946,1,231762561,DISC1,+
ENSG00000162976,2,11295324,SLC66A3,+
ENSG00000162994,2,55459699,CLHC1,-
ENSG00000163001,2,55746740,CFAP36,+
ENSG00000163002,2,183982241,NUP35,+
ENSG00000163040,2,132285248,CCDC74A,+
ENSG00000163041,1,226249552,H3-3A,+
ENSG00000163072,2,169643049,NOSTRIN,+
ENSG00000163131,1,150738433,CTSS,-
ENSG00000163138,4,20697905,PACRGL,+
ENSG00000163191,1,152020383,S100A11,-
ENSG00000163219,2,68906733,ARHGAP25,+
ENSG00000163249,2,208576264,CCNYL1,+
ENSG00000163251,2,208634287,FZD5,-
ENSG00000163281,4,44728612,GNPDA2,-
ENSG00000163320,3,88199035,CGGBP1,-
ENSG00000163322,4,84444501,ABRAXAS1,-
ENSG00000163389,3,119187785,POGLUT1,+
ENSG00000163393,1,116519119,SLC22A15,+
ENSG00000163428,3,120068186,LRRC58,-
ENSG00000163430,3,120170100,FSTL1,-
ENSG00000163486,1,206516198,,+
ENSG00000163528,3,14166370,CHCHD4,-
